"scheme_id","scheme_name","category","level","state_ut","question","answer"
"ST-STATE-TG-01","Telangana Kalyana Lakshmi Pathakam","SC & ST","State","Telangana","Who is eligible for Telangana Kalyana Lakshmi Pathakam?","Target group: Brides from SC, ST, BC and EBC families (Shaadi Mubarak covers minority communities). Beneficiary type: Woman; Family. Age: Bride 18 years or above, groom 21 years or above. Income limit: SC/ST up to Rs 2,00,000 per annum; BC/EBC Rs 2,00,000 (urban) and Rs 1,50,000 (rural). Other conditions: Permanent resident of Telangana; family should not have a government employee or income-tax payer; application within 6 months of marriage Not eligible: No specific exclusion listed - standard conditions apply (normally one benefit per beneficiary/family unless stated otherwise)"
"ST-STATE-TG-01","Telangana Kalyana Lakshmi Pathakam","SC & ST","State","Telangana","What benefits/amount does Telangana Kalyana Lakshmi Pathakam give?","One-time marriage assistance transferred by cheque/DD/in DBT to the bride's mother's account (to the bride if she is an orphan) Headline value: Rs 1,00,116 per eligible bride (enhanced from Rs 75,116 in 2018) Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"ST-STATE-TG-01","Telangana Kalyana Lakshmi Pathakam","SC & ST","State","Telangana","How do I apply for Telangana Kalyana Lakshmi Pathakam?","Application mode: Online through the Telangana ePASS portal or offline at the district welfare office. Portal: https://telanganaepass.cgg.gov.in. Documents needed: Marriage certificate/registration; caste certificate; income certificate; age proof; Aadhaar and bank account of bride's mother; photograph. Helpline: District office of the nodal department listed under the application portal."
"ST-STATE-TG-02","Telangana Dalit Bandhu","SC","State","Telangana","What is Telangana Dalit Bandhu (Dalit Bandhu)?","Telangana Dalit Bandhu is a SC scheme of State SC Development Department / SC Corporation, Government of Telangana, implemented at the state level in Telangana. Type: State Sector Scheme. Launched: 2021 (pilot in Huzurabad; expanded to selected mandals/wards). Status: Active (phase-wise expansion). It aims to help Dalit (SC) families selected by district administration. Benefit: Capital grant for self-employment so that SC families can start an income-generating enterprise with handholding and business mentoring"
"ST-STATE-TG-02","Telangana Dalit Bandhu","SC","State","Telangana","Who is eligible for Telangana Dalit Bandhu?","Target group: Dalit (SC) families selected by district administration. Beneficiary type: Family; Entrepreneur. Age: Not specified in the scheme guidelines. Income limit: Selection based on SC household identification (no separate income ceiling advertised). Other conditions: SC family selected by the State under the programme (generally one beneficiary per family); grant to be used for a viable business activity through the SC Cooperative Society channel Not eligible: No specific exclusion listed - standard conditions apply (normally one benefit per beneficiary/family unless stated otherwise)"
"ST-STATE-TG-02","Telangana Dalit Bandhu","SC","State","Telangana","What benefits/amount does Telangana Dalit Bandhu give?","Capital grant for self-employment so that SC families can start an income-generating enterprise with handholding and business mentoring Headline value: Grant of Rs 10,00,000 per beneficiary family (released through the SC Cooperative Society in stages against the business plan) Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"ST-STATE-TG-02","Telangana Dalit Bandhu","SC","State","Telangana","How do I apply for Telangana Dalit Bandhu?","Application mode: Selection-driven through the district administration; interested families register with the local SC Cooperative/Mandal office. Portal: Telangana SC Development Department district offices. Documents needed: SC caste certificate; family/household details; Aadhaar; bank account; business plan. Helpline: District office of the nodal department listed under the application portal."
"ST-STATE-KA-01","Karnataka Ganga Kalyana Scheme","SC","State","Karnataka","What is Karnataka Ganga Kalyana Scheme (Ganga Kalyana)?","Karnataka Ganga Kalyana Scheme is a SC scheme of Social Welfare Department / SC development corporations, Government of Karnataka, implemented at the state level in Karnataka. Type: State Sector Scheme. Launched: Running for several decades (contemporary unit costs notified in 2025). Status: Active. It aims to help Small and marginal SC farmers whose land (1.20 to 5 acres) is adjacent to a perennial water source (river, lake, canal). Benefit: Free drilling of irrigation borewell with pump set and accessories, energisation and electrification support, converting dry land into irrigated land"
"ST-STATE-KA-01","Karnataka Ganga Kalyana Scheme","SC","State","Karnataka","Who is eligible for Karnataka Ganga Kalyana Scheme?","Target group: Small and marginal SC farmers whose land (1.20 to 5 acres) is adjacent to a perennial water source (river, lake, canal). Beneficiary type: Family; Farmer. Age: Not specified in the scheme guidelines. Income limit: Small/marginal farmer criteria as per State norms. Other conditions: SC farmer owning 1.20 to 5 acres irrigable by a borewell near a perennial source; land records and well feasibility required Not eligible: No specific exclusion listed - standard conditions apply (normally one benefit per beneficiary/family unless stated otherwise)"
"ST-STATE-KA-01","Karnataka Ganga Kalyana Scheme","SC","State","Karnataka","What benefits/amount does Karnataka Ganga Kalyana Scheme give?","Free drilling of irrigation borewell with pump set and accessories, energisation and electrification support, converting dry land into irrigated land Headline value: Rs 4,75,000 per unit in Bengaluru Urban, Bengaluru Rural, Kolar, Chikkaballapura, Tumakuru and Ramanagara districts; Rs 3,75,000 in other districts (Rs 50,000 of the unit cost is treated as a term loan) Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"ST-STATE-KA-01","Karnataka Ganga Kalyana Scheme","SC","State","Karnataka","How do I apply for Karnataka Ganga Kalyana Scheme?","Application mode: Online applications through Seva Sindhu, or at Grama One / Karnataka One / Bapuji Seva Kendras; annual advertisement with cut-off dates. Portal: https://sevasindhu.karnataka.gov.in. Documents needed: Caste certificate; land records (RTC/Pahani); income proof; Aadhaar; bank account; borewell feasibility declaration. Helpline: District office of the nodal department listed under the application portal."
"ST-STATE-KA-02","Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans","SC & ST","State","Karnataka","What is Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans (SC/ST Corp Loans (KA))?","Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans is a SC & ST scheme of Social Welfare Department, Government of Karnataka, implemented at the state level in Karnataka. Type: State Sector credit scheme. Launched: Not specified. Status: Active. It aims to help SC/ST individuals, SHGs and women entrepreneurs below the prescribed income limits. Benefit: Subsidised term loans, micro-credit (through SHGs) and margin money for SC/ST self-employment activities and small businesses"
"ST-STATE-KA-02","Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans","SC & ST","State","Karnataka","Who is eligible for Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans?","Target group: SC/ST individuals, SHGs and women entrepreneurs below the prescribed income limits. Beneficiary type: Individual; Woman; SHG; Entrepreneur. Age: Not specified in the scheme guidelines. Income limit: Family income within the limits prescribed by the State SC/ST development corporations (generally low-income/BPL families; verify the current ceiling). Other conditions: SC/ST applicants with viable self-employment activity; routed through the State corporations with subsidised interest and margin support Not eligible: No specific exclusion listed - standard conditions apply (normally one benefit per beneficiary/family unless stated otherwise)"
"ST-STATE-KA-02","Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans","SC & ST","State","Karnataka","What benefits/amount does Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans give?","Subsidised term loans, micro-credit (through SHGs) and margin money for SC/ST self-employment activities and small businesses Headline value: Loan amounts vary by scheme (micro-credit typically Rs 25,000-Rs 1,00,000 per SHG member; term loans up to Rs 5-10 lakh) with interest subsidy and margin money support; confirm current norms with the corporation Funding pattern: State Government budget (State Sector Scheme; some state schemes also carry a central share)."
"ST-STATE-KA-02","Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans","SC & ST","State","Karnataka","How do I apply for Karnataka SC/ST Development Corporation - Self-Employment and Micro-Credit Loans?","Application mode: Through the district office of the relevant SC/ST development corporation or the Seva Sindhu portal. Portal: https://sevasindhu.karnataka.gov.in. Documents needed: Caste certificate; income certificate; Aadhaar; bank account; project/activity details; SHG membership if applicable. Helpline: District office of the nodal department listed under the application portal."
